timestamp,tweet_text,username,all_hashtags,followers_count,location
2020-08-05 06:52:19,b'@Clowd1e that\xe2\x80\x99s still my aim now? might be investment to softaim',b'nav1uk',[],52,ha
2020-08-05 06:49:50,b'Pregnancy during pandemic https://t.co/fjH6HwLvYG https://t.co/azhPlRfTuV',b'business_bhutan',[],10629,Thimphu Bhutan
2020-08-05 06:45:45,b'@MaickaC same\xf0\x9f\x98\x94\xf0\x9f\x98\x94\xf0\x9f\x98\x94',b'tianafernandez_',[],431,hA
2020-08-05 06:43:45,b'With BSc Forestry students from the Royal University of Bhutan. Fieldwork for Applied Conservation Science in southern Bhutan. https://t.co/6Rd11w7z2n',b'JambayJax',[],25,"Punakha, Bhutan"
2020-08-05 05:55:53,b'Bhutan in 30 seconds was recently featured on CNN TV.  Bhutan is a safe and still the number 1 destination to travel.  Here is the link to the original video https://t.co/Z4wkpiKFBu  #bhutantourism #bhutan #happiness ~ source: Tourism Council of Bhutan',b'TsheringJatsho',"['bhutantourism', 'bhutan', 'happiness']",15,Thimphu Bhutan
2020-08-05 05:53:42,b'The explosion in Beirut is a mystery massive that killed atleast 100+ &amp; 4k + injured. Damages reported upto 15miles from the explosion center. We express heartfelt and sincere condolences to the departed souls in Beirut.  Sending so much love from #Bhutan  #PrayforBeirutLebanon https://t.co/pKibiyTDXC',b'ChadoLingpa',"['Bhutan', 'PrayforBeirutLebanon']",12,Thimphu:Bhutan
2020-08-05 05:53:20,"b'On the joyous occasion of Birth Anniversary of Her Royal Highness Ashi Sonam Dechan Wangchuck, the family of @BhutanLaw lit thousand butter lamp &amp; offered our prayers for Her long happy life.  Her Highness is the champions of justice and rule of law.   With respect &amp; gratitude.\xf0\x9f\x99\x8f https://t.co/1SX1SuTXzq'",b'ChhedupSangay',[],1104,"Thimphu, Bhutan"
2020-08-05 05:52:12,b'@jekleee \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad IM NOT but thankyouuuu \xf0\x9f\xa5\xba\xf0\x9f\xa5\xba\xf0\x9f\xa4\x8d',b'njwazulkifli',[],150,HA 
2020-08-05 05:41:46,b'@luisbayanggg @kushmaniaa sleepwell',b'benstong17',[],169,ha
2020-08-05 05:40:12,b'@MalegGT__ don\xe2\x80\x99t leak me or I\xe2\x80\x99ll leak you \xf0\x9f\xa5\xb1',b'nav1uk',[],52,ha
